% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=634816, Mon Sep 22 16:21:07 2025, <python>{}</python>
1 10 0.5264982149627664 1.0000400008000108 0.01618176944337456 1.6181769443374561e-02 0.12640892388027825 0.15758751729613654 0.09342823627842417   
2 20 0.6515609178781133 1.3295555488818909 0.01618176944337456 1.9212795940594659e-02 0.14984267450630567 0.277498492361927 0.14825549629376472   
3 30 0.7020101027619408 1.413159440315229 0.01618176944337456 2.4036478009125724e-02 0.0951435248203799 0.3553071537317775 0.1880089600044525   
4 40 0.6031388759180205 1.3484800240913866 0.008569347504939057 8.5693475049390573e-03 0.1273771995881597 0.20054811907210157 0.14595922352909307   
5 50 0.5551780991785662 1.5076731045300227 0.008569347504939057 1.4594284753542013e-02 0.1101887257028954 0.20048187958586428 0.07365260519355318   
